,Entity_ID
12370,C0007131
12371,C1866182
12372,C1860224
12373,C2676790
12374,C0341703
12375,C0950123
12376,C0751507
12377,C2609268
12378,C0265287
12379,C0271801
12380,C2717905
12381,C1853144
12382,C4540342
12383,C0740391
12384,C2675867
12385,C3888308
12386,C1721007
12387,C0272085
12388,C0740387
12389,C3489732
12390,C0403823
12391,C0025269
12392,C1867005
12393,C1832830
12394,C0039538
12395,C3837958
12396,C0751190
12397,59067
12398,C0086405
12399,C1844934
12400,59082
12401,59084
12402,C4015596
12403,C0079740
12404,C1834207
12405,C0279637
12406,C2931320
12407,C0795902
12408,C3809221
12409,C0685837
12410,C0040038
12411,C1836206
12412,C1845168
12413,C0042035
12414,59269
12415,C3550274
12416,59272
12417,59283
12418,C1330966
12419,59335
12420,C1834582
12421,59338
12422,59340
12423,59341
12424,C1299884
12425,59344
12426,59345
12427,C0022802
12428,59350
12429,59352
12430,C0343068
12431,C1328355
12432,C4225283
12433,C1824925
12434,C2931574
12435,C3150897
12436,C3810090
12437,C3554576
12438,C4225177
12439,C2350170
12440,C1855995
12441,C0038987
12442,C0524662
12443,C0751511
12444,C1867234
12445,C0700292
12446,C0002895
12447,C4479652
12448,C1861366
12449,C4225217
12450,C0751362
12451,C0752105
12452,C0013502
12453,C0013922
12454,C2936904
12455,C1846058
12456,C4085582
12457,C0265216
12458,C0746787
12459,C0022976
12460,C4310757
12461,C1856491
12462,C1566050
12463,C0752292
12464,C4310833
12465,C4225360
12466,C1850671
12467,C2674616
12468,C1968746
12469,C1847973
12470,C1841679
12471,C3554330
12472,C3888087
12473,C0752107
12474,C1855772
12475,C0206093
12476,C0035335
12477,C1848638
12478,C0748540
12479,C0795841
12480,C1838062
12481,C0006112
12482,C0234230
12483,C0752122
12484,C0271385
12485,C0751856
12486,C1838280
12487,C0393699
12488,C4479548
12489,C4049714
12490,C0015544
12491,C1567426
12492,C0023530
12493,C1866340
12494,C0236788
12495,C1527405
12496,C2752036
12497,C2750459
12498,C0206064
12499,C0023801
12500,C3554002
12501,C0751701
12502,C2749861
12503,C0035411
12504,C3900122
12505,C4082173
12506,C1842937
12507,C0022672
12508,C1970344
12509,C0751884
12510,60370
12511,C0020678
12512,60385
12513,60386
12514,60401
12515,60412
12516,C0857501
12517,C0796244
12518,C0751784
12519,C2931426
12520,60468
12521,C0010034
12522,C0027533
12523,C0302892
12524,60481
12525,60482
12526,C1527366
12527,60493
12528,60495
12529,C4310682
12530,60506
12531,60509
12532,C4225266
12533,C0520716
12534,C0751251
12535,60526
12536,60528
12537,60529
12538,C0268293
12539,C1709353
12540,C3892049
12541,60558
12542,60561
12543,C0238339
12544,C0035412
12545,C1836439
12546,C0311334
12547,C1834569
12548,C0752160
12549,60673
12550,60674
12551,60675
12552,60678
12553,60681
12554,C3280703
12555,60684
12556,60685
12557,C1851480
12558,C3809954
12559,C1866426
12560,C3151211
12561,C1856128
12562,C0034350
12563,C1853965
12564,C0349702
12565,C4304532
12566,C4015542
12567,C0002768
12568,C0079584
12569,C0030805
12570,C0751401
12571,C2931196
12572,C0751371
12573,C0345427
12574,C0022387
12575,C0009075
12576,C1527349
12577,C2750074
12578,C4521563
12579,C0205642
12580,C0494410
12581,C0268436
12582,C0427177
12583,C3554055
12584,C1864948
12585,C0018245
12586,C1836006
12587,C1628319
12588,C0263628
12589,C3280160
12590,C4310749
12591,C0265964
12592,C1832388
12593,C0018843
12594,C1843896
12595,C0432347
12596,C0432289
12597,C1968556
12598,192286
12599,C1850635
12600,C0038586
12601,C3554182
12602,C0011603
12603,C4225365
12604,C1840365
12605,C1866430
12606,C4539886
12607,C1527384
12608,C0796031
12609,C0008313
12610,C1865409
12611,C0027439
12612,C0011609
12613,C3151857
12614,C1266127
12615,C0005940
12616,C0233763
12617,C4225262
12618,C0751373
12619,C0270858
12620,C3554519
12621,C4225274
12622,C1855115
12623,C4082305
12624,C0238159
12625,C2675186
12626,C0080333
12627,192683
12628,C0149521
12629,C4225293
12630,C3553774
12631,C4281559
12632,C0398689
12633,C4310735
12634,C3280266
12635,C0175692
12636,C1840403
12637,C0027125
12638,C2673193
12639,C3151055
12640,C0235833
12641,C0028796
12642,C1527310
12643,C1850938
12644,C0033847
12645,C2675525
12646,C0452143
12647,C0543888
12648,C1866070
12649,C1321551
12650,C1865234
12651,C0025294
12652,C1838437
12653,C2752027
12654,C1833503
12655,C3809719
12656,C0010308
12657,C1864852
12658,C3489787
12659,C0344487
12660,C4225218
12661,C0023480
12662,C0002889
12663,C2936179
12664,C2713347
12665,C1848526
12666,C0027666
12667,C0231686
12668,C1832334
12669,C0040485
12670,C0038220
12671,C1719672
12672,C0242231
12673,C0268497
12674,C0454597
12675,C4310750
12676,C1858028
12677,C0472813
12678,C4225192
12679,C4225211
12680,C0086241
12681,C1858379
12682,C0078918
12683,C1844777
12684,C3554478
12685,C2930971
12686,C2931894
12687,C0234378
12688,C3150967
12689,C0751119
12690,C2750473
12691,C4014621
12692,C3553358
12693,C0220711
12694,C0025286
12695,C0005699
12696,C0016722
12697,C1968699
12698,C4274118
12699,C3668935
12700,C1858042
12701,C3151356
12702,C1968782
12703,C3809289
12704,C0086626
12705,C3554343
12706,C2931218
12707,C2676498
12708,C0018054
12709,C1720816
12710,C0033578
12711,C1313961
12712,C0233776
12713,C0034139
12714,C0152266
12715,C1866656
12716,C3151482
12717,C3151068
12718,C1866351
12719,C0019207
12720,C0027821
12721,C0019212
12722,C3808971
12723,C4225257
12724,C1833511
12725,C1845667
12726,C0477432
12727,C0021390
12728,C1847319
12729,C1861827
12730,C3151226
12731,C0021368
12732,C0034951
12733,C4225256
12734,C0162700
12735,C0268345
12736,C4310617
12737,C3553719
12738,C3472621
12739,C1864871
12740,C0751571
12741,C0039103
12742,C0751217
12743,C0268410
12744,C0013261
12745,C0004779
12746,C0003886
12747,C3279564
12748,C4225321
12749,C3150275
12750,C0017661
12751,C1838163
12752,C0014550
12753,C0026825
12754,C4014440
12755,63027
12756,63035
12757,63036
12758,C0011579
12759,C0751118
12760,C2749240
12761,C0151516
12762,C1306067
12763,C0027746
12764,C1858517
12765,C3553330
12766,C0234297
12767,C0011311
12768,C2749759
12769,C0014175
12770,C0393693
12771,C0205644
12772,C0013238
12773,C0268233
12774,C0751351
12775,C0152234
12776,C4225248
12777,C3151421
12778,C1837023
12779,C3149009
12780,C0268624
12781,C0432336
12782,C1853147
12783,C4014958
12784,C3809691
12785,C4225356
12786,C3808145
12787,C1840390
12788,C1855663
12789,C0340548
12790,C2751325
12791,C0020551
12792,C3275998
12793,C4015728
12794,C3150674
12795,C3501847
12796,C3809781
12797,C1842127
12798,C0035126
12799,C0036219
12800,C1959588
12801,C4225380
12802,C2750785
12803,C3150678
12804,C2673913
12805,C0003504
12806,C0282643
12807,C0340288
12808,63826
12809,C1836027
12810,C0154007
12811,C2936170
12812,63876
12813,C0206725
12814,C0812437
12815,C1860229
12816,63891
12817,63892
12818,63894
12819,63895
12820,63901
12821,63904
12822,63910
12823,63916
12824,63924
12825,63925
12826,63926
12827,63929
12828,C0266294
12829,C0853662
12830,63939
12831,63943
12832,63951
12833,C3808991
12834,63967
12835,C3711385
12836,C2608083
12837,C0265252
12838,63976
12839,C0033687
12840,63978
12841,63979
12842,63982
12843,C0270960
12844,C1853564
12845,C2749020
12846,64005
12847,C1842160
12848,C1836050
12849,C1858301
12850,64061
12851,64062
12852,64067
12853,64072
12854,64077
12855,64081
12856,64084
12857,C0393559
12858,C0877024
12859,64087
12860,C0424068
12861,64093
12862,64094
12863,C1868720
12864,C4082304
12865,64101
12866,64108
12867,64109
12868,C0271583
12869,64114
12870,64115
12871,64116
12872,64118
12873,64121
12874,64123
12875,C1384514
12876,C4015195
12877,64127
12878,64131
12879,64132
12880,64135
12881,C0023786
12882,C3810012
12883,64150
12884,64151
12885,C0730295
12886,C0751337
12887,C0008441
12888,64167
12889,64170
12890,64175
12891,C0151564
12892,C1866119
12893,64211
12894,64215
12895,64216
12896,64218
12897,64219
12898,64220
12899,64221
12900,64224
12901,64231
12902,64232
12903,C1970458
12904,C0020725
12905,64240
12906,64241
12907,C0751123
12908,C0334041
12909,C0206044
12910,C4539685
12911,C1281931
12912,C4274732
12913,64288
12914,C0751445
12915,64321
12916,64324
12917,64326
12918,64327
12919,C0001787
12920,64332
12921,64333
12922,C4225201
12923,C0853897
12924,C0023510
12925,C0011860
12926,64359
12927,C0342336
12928,64374
12929,64375
12930,64377
12931,C1836743
12932,64388
12933,64393
12934,64396
12935,64399
12936,64400
12937,C1867773
12938,64405
12939,C1136249
12940,64411
12941,64412
12942,64419
12943,64421
12944,64423
12945,64434
12946,64446
12947,C1836472
12948,64478
12949,326625
12950,C0015930
12951,C0016427
12952,64499
12953,C0042029
12954,64506
12955,C2751584
12956,C0751514
12957,C0007103
12958,C1960883
12959,C1843355
12960,C1841973
12961,64577
12962,C1857747
12963,64579
12964,64581
12965,C1859535
12966,C0342705
12967,C1866984
12968,C1845359
12969,C0019025
12970,C0009402
12971,64644
12972,64651
12973,C0019209
12974,C0030569
12975,C0752332
12976,C0041364
12977,64682
12978,C1719788
12979,64699
12980,C4048158
12981,64711
12982,C1836517
12983,C0476201
12984,C3810127
12985,64743
12986,C1861453
12987,64748
12988,C0002382
12989,64754
12990,64755
12991,64756
12992,64757
12993,64761
12994,64764
12995,64768
12996,C4225423
12997,64777
12998,64778
12999,64780
13000,64781
13001,64782
13002,64788
13003,C1837213
13004,64799
13005,64801
13006,64802
13007,64805
13008,64816
13009,C1854698
13010,C3468114
13011,64837
13012,64838
13013,C2678312
13014,64840
13015,64841
13016,64850
13017,64853
13018,64854
13019,64857
13020,64859
13021,64866
13022,C0424083
13023,64881
13024,C2931005
13025,C4083045
13026,64901
13027,64902
13028,C0553604
13029,64919
13030,64946
13031,C1865803
13032,64963
13033,64968
13034,64969
13035,64976
13036,65005
13037,65012
13038,C0029408
13039,65018
13040,C1848336
13041,C0677886
13042,C2931290
13043,65055
13044,65057
13045,65059
13046,C2676835
13047,65061
13048,65062
13049,C4015276
13050,C0086432
13051,65078
13052,65080
13053,C0751156
13054,65082
13055,65084
13056,C3809312
13057,C0023794
13058,65109
13059,C3279660
13060,65125
13061,C4225295
13062,C1956131
13063,C3554117
13064,65217
13065,C3495427
13066,65250
13067,65258
13068,65260
13069,65266
13070,65267
13071,C4014939
13072,C3151202
13073,C0007279
13074,C3150900
13075,C1850056
13076,C0005689
13077,C1859309
13078,C1846344
13079,C3852984
13080,196403
13081,C1456865
13082,C0524620
13083,C1861355
13084,C0751324
13085,C0751524
13086,196441
13087,C0178416
13088,C0268379
13089,C2748919
13090,C3280799
13091,196475
13092,C1838329
13093,C0035242
13094,C0346627
13095,C1720859
13096,196527
13097,196528
13098,C4310661
13099,C1846006
13100,C2931673
13101,C0010276
13102,C1835677
13103,C3553915
13104,C2678155
13105,C1846046
13106,C1833118
13107,196740
13108,196743
13109,C3888031
13110,C2973725
13111,C1866091
13112,C0432307
13113,C0268151
13114,C0751733
13115,C3179194
13116,C0029422
13117,C0042514
13118,C0268118
13119,C0231696
13120,C0342751
13121,C0268186
13122,C3658302
13123,C0279702
13124,C3276977
13125,C3809803
13126,C0220998
13127,C1846784
13128,C3281200
13129,C4015643
13130,C0013338
13131,C0020635
13132,C4479619
13133,65975
13134,C4310638
13135,65980
13136,65992
13137,65993
13138,65998
13139,C2674612
13140,66008
13141,C3810349
13142,C2675211
13143,C3808975
13144,66037
13145,197131
13146,197135
13147,C2751643
13148,C3549447
13149,C0240302
13150,C0034341
13151,C0473574
13152,C0270790
13153,C1852406
13154,C0005758
13155,197259
13156,C0740376
13157,C2750466
13158,C1852091
13159,C1860042
13160,C0280475
13161,C0007789
13162,C3809216
13163,C0949804
13164,197322
13165,C3149117
13166,C3888198
13167,C0268642
13168,C4014386
13169,C3150942
13170,C3809893
13171,C0751039
13172,C3809523
13173,C1866176
13174,C0878684
13175,C3809420
13176,C3809609
13177,C3150911
13178,C0078917
13179,C0751480
13180,C0033999
13181,C3281055
13182,C0795917
13183,C0242013
13184,C2675481
13185,C3550234
13186,C0036489
13187,C0241210
13188,C4310641
13189,C3810384
13190,C4225666
13191,C3554657
13192,C1291373
13193,C4275179
13194,C0014867
13195,C1843330
13196,C3150414
13197,C3809665
13198,C2713442
13199,C0243026
13200,C1848554
13201,C0037926
13202,C0020542
13203,C0878576
13204,C1837974
13205,C1518693
13206,C3150925
13207,C0152426
13208,C3715216
13209,C0271710
13210,C0750992
13211,C3808739
13212,C1291386
13213,C0003578
13214,C4225304
13215,C1838539
13216,C0393560
13217,C1854416
13218,C0796215
13219,C0037763
13220,C3280642
13221,C4310762
13222,C1656427
13223,C1839463
13224,C1836892
13225,C0750887
13226,C0751688
13227,C1860339
13228,C0265294
13229,C0162669
13230,C1142379
13231,C1862263
13232,C2931254
13233,C1720830
13234,C1865596
13235,C4310720
13236,C0001815
13237,C0001828
13238,C0752164
13239,C0019618
13240,C0524910
13241,C0162670
13242,C0268222
13243,C0282527
13244,C1858302
13245,C0751761
13246,C1834235
13247,C3280492
13248,C1970187
13249,C0039590
13250,C0546127
13251,C1832680
13252,C0751184
13253,C2750791
13254,C2676677
13255,C3250443
13256,C1291422
13257,C0030552
13258,C0751083
13259,C3552553
13260,C0752198
13261,C2718304
13262,C0022360
13263,C0025309
13264,C3810403
13265,C0024304
13266,C0242647
13267,C1845105
13268,C3151476
13269,C2931122
13270,C1832940
13271,C2751802
13272,C0023176
13273,C3150987
13274,C2931875
13275,C0426785
13276,C0342637
13277,C4478701
13278,C4310654
13279,C0040479
13280,C0020241
13281,C0345408
13282,C2748557
13283,C0751557
13284,C0238065
13285,C0032796
13286,C3151140
13287,C4014821
13288,C2931893
13289,C2931337
13290,C0015398
13291,C2674252
13292,C3810160
13293,C0085396
13294,C0856823
13295,C0034362
13296,C2751067
13297,C2675496
13298,C2673761
13299,C3892050
13300,C2861596
13301,C1859598
13302,C0007959
13303,C0017926
13304,C0376416
13305,C0079294
13306,C2677903
13307,C2751319
13308,C2751780
13309,C1859726
13310,C0017601
13311,C2674640
13312,C2677078
13313,C0020429
13314,C0265211
13315,C0014836
13316,C0431128
13317,C3809383
13318,C0042138
13319,C4015597
13320,C0796154
13321,C2673497
13322,C0238111
13323,C0235083
13324,C0002876
13325,C0014804
13326,C0858617
13327,C0751832
13328,C3553999
13329,199221
13330,C3888097
13331,C3808553
13332,C0013132
13333,C4225315
13334,C1861829
13335,C4479278
13336,C1853162
13337,C4225387
13338,C2751595
13339,C0268547
13340,C3494247
13341,C1861456
13342,C2936793
13343,C0751777
13344,C1869114
13345,C1853761
13346,C0006111
13347,723779
13348,C0796085
13349,C3891301
13350,C0270715
13351,C0027051
13352,C1857100
13353,C0009952
13354,C1861923
13355,C1846130
13356,C2748440
13357,C0031306
13358,C0751021
13359,C4274761
13360,C0265215
13361,C2936863
13362,C3178805
13363,C3714980
13364,C2931649
13365,C0345958
13366,C0342739
13367,C0271689
13368,C3549448
13369,C1389016
13370,199713
13371,C1832814
13372,C0206663
13373,724022
13374,724024
13375,724025
13376,724026
13377,724030
13378,C4225188
13379,C0025149
13380,C0039621
13381,C2752008
13382,724066
13383,C1527258
13384,C0011880
13385,C3554415
13386,C0019080
13387,C0346255
13388,724107
13389,724110
13390,C2931783
13391,C0030305
13392,C1855465
13393,C3160720
13394,199857
13395,C3278211
13396,C1852093
13397,C3151136
13398,C1847529
13399,C2678338
13400,C0036939
13401,C4310681
13402,C1623038
13403,C2678480
13404,C4479220
13405,C3554168
13406,C1866855
13407,C3149750
13408,C0003507
13409,C0268354
13410,C0342543
13411,C1864720
13412,C0043049
13413,C0011269
13414,C3280797
13415,C0238052
13416,C4305131
13417,C0027341
13418,C3809250
13419,C4225427
13420,C0268318
13421,C4225263
13422,C0018816
13423,C4011454
13424,C0022521
13425,C0751020
13426,C0339277
13427,200150
13428,C1853698
13429,C2362914
13430,200162
13431,C1865870
13432,200205
13433,C2932678
13434,C0268563
13435,C0027832
13436,C0036439
13437,C3281084
13438,C3496549
13439,C0038505
13440,C1863727
13441,C3853779
13442,C2608080
13443,C0019163
13444,C0085280
13445,200315
13446,C0751868
13447,C1841984
13448,C0086367
13449,C0018206
13450,200403
13451,C4539851
13452,C1855792
13453,200424
13454,C1868397
13455,C0234484
13456,C1851286
13457,C1834821
13458,C4310711
13459,C0086666
13460,C0751916
13461,C1855900
13462,C1844654
13463,C0454598
13464,C0751620
13465,C1847555
13466,C1847967
13467,C1854245
13468,C1836899
13469,C3151880
13470,200576
13471,C0016479
13472,C0001122
13473,C0079661
13474,C3149517
13475,C3809845
13476,C4539767
13477,C3715128
13478,C4316787
13479,C3501830
13480,C0342257
13481,C4225226
13482,C0022568
13483,C3150690
13484,C0268417
13485,200728
13486,200734
13487,C3554241
13488,C3554224
13489,C1848578
13490,C0023772
13491,C1836823
13492,C0040156
13493,C0042384
13494,C1862839
13495,200879
13496,200894
13497,C0268601
13498,200909
13499,200931
13500,C3278664
13501,200933
13502,200942
13503,C2674574
13504,C3151442
13505,C0042111
13506,C0752098
13507,C1858424
13508,C0021846
13509,C1275074
13510,C0403720
13511,C4225229
13512,C0282513
13513,C0949445
13514,C0019156
13515,C4015183
13516,C0020075
13517,C3278148
13518,C3888390
13519,C1858712
13520,201163
13521,C0751565
13522,C1860823
13523,C0018671
13524,C1863551
13525,C2677792
13526,C3806722
13527,C0023012
13528,C0242387
13529,201229
13530,C1838702
13531,C0027709
13532,C1301362
13533,C0041671
13534,C1864497
13535,201283
13536,201294
13537,201305
13538,C1631597
13539,C1853137
13540,C4049650
13541,C1969029
13542,C0024232
13543,C0796176
13544,C0043121
13545,C0006114
13546,C0751359
13547,C0268251
13548,C0751901
13549,C0553580
13550,C2677294
13551,C0025229
13552,C0751847
13553,C1970035
13554,201475
13555,C1879526
13556,C0018553
13557,C1856403
13558,C0852077
13559,C4310692
13560,C1833154
13561,201595
13562,C3150154
13563,C1860238
13564,201626
13565,C1836824
13566,594857
13567,C0013393
13568,C0086981
13569,C0039483
13570,C3151056
13571,C1859534
13572,C1838313
13573,C0018932
13574,C4310741
13575,C3554105
13576,C0265998
13577,C0346191
13578,C1839163
13579,C2678061
13580,C1838951
13581,C1306122
13582,C0023269
13583,C3553709
13584,C3489529
13585,C1846008
13586,C0752097
13587,C2931006
13588,C0019247
13589,C3278156
13590,C0024591
13591,C0041912
13592,C0020295
13593,C3554574
13594,C0029464
13595,C1842797
13596,C0175707
13597,C3888924
13598,C0020179
13599,201973
13600,C0751407
13601,C0346073
13602,C3805879
13603,202018
13604,C1856796
13605,C0205671
13606,C1279420
13607,C0043208
13608,C1833372
13609,C0553692
13610,C1863534
13611,C0242426
